"TOA5","6550","CR6","6550","CR6.Std.13.01","CPU:LabFisAtm2025_v1.CR6","55291","Sonic"
"TIMESTAMP","RECORD","u","v","w","Ts"
"TS","RN","m/s","m/s","m/s","C"
"","","Smp","Smp","Smp","Smp"
"2025-03-27 20:07:31.4",1106,0.0003643036,-0.002244949,0.005119324,22.30938
"2025-03-27 20:07:31.45",1107,0.0003318787,-0.001720428,0.005067825,22.30283
"2025-03-27 20:07:31.5",1108,0.000459671,-0.002868652,0.004323959,22.30915
"2025-03-27 20:07:31.55",1109,0.0006389618,-0.001914978,0.001684189,22.28009
"2025-03-27 20:07:31.6",1110,0.0005645752,-0.001718521,0.003755569,22.3095
"2025-03-27 20:07:31.65",1111,0.0006389618,0.001056671,0.003871918,22.33409
"2025-03-27 20:07:31.7",1112,0.0008201599,-0.001022339,0.003509521,22.30412
"2025-03-27 20:07:31.75",1113,-3.814697E-06,-0.0006313324,0.002981186,22.3061
"2025-03-27 20:07:31.8",1114,0.0005130768,-0.001110077,0.003036499,22.33337
"2025-03-27 20:07:31.85",1115,0.0002727509,-0.0001564026,7.43866E-05,22.30666
"2025-03-27 20:07:31.9",1116,0.0002174377,-0.0002403259,0.0005836487,22.30432
"2025-03-27 20:07:31.95",1117,0.0005702972,-0.0003738403,0.002511978,22.30283
"2025-03-27 20:07:32",1118,0.0001621246,-6.67572E-05,0.00365448,22.31149
"2025-03-27 20:07:32.05",1119,-0.0005702972,-0.0009307861,0.002819061,22.30315
"2025-03-27 20:07:32.1",1120,0.002998352,0.001241684,0.007442474,22.3446
"2025-03-27 20:07:32.15",1121,-0.0002632141,-0.0001831055,0.003660202,22.31
"2025-03-27 20:07:32.2",1122,-0.000246048,-0.001636505,0.001207352,22.30302
"2025-03-27 20:07:32.25",1123,-0.0003452301,-0.001701355,0.003324509,22.30214
"2025-03-27 20:07:32.3",1124,-4.959106E-05,-0.001995087,0.005079269,22.30218
"2025-03-27 20:07:32.35",1125,0.001213074,-0.002645493,0.003919601,22.3302
"2025-03-27 20:07:32.4",1126,0.0005474091,-0.001932144,0.004056931,22.30326
"2025-03-27 20:07:32.45",1127,0.002994537,-0.002752304,0.004371643,22.30393
"2025-03-27 20:07:32.5",1128,-0.0009937286,-0.002176285,0.004522324,22.30699
"2025-03-27 20:07:32.55",1129,0.001861572,-0.002569199,0.004482269,22.31265
"2025-03-27 20:07:32.6",1130,0.001514435,-0.002357483,0.003734589,22.3385
"2025-03-27 20:07:32.65",1131,0.001161575,-0.002048492,0.003879547,22.31721
"2025-03-27 20:07:32.7",1132,0.001749039,-0.00293541,0.00091362,22.30856
"2025-03-27 20:07:32.75",1133,0.001485825,-0.002128601,0.003396988,22.31224
"2025-03-27 20:07:32.8",1134,0.0009937286,-0.002262115,0.003828049,22.28624
"2025-03-27 20:07:32.85",1135,0.0008831024,-0.001329422,0.003450394,22.30874
"2025-03-27 20:07:32.9",1136,0.0009899139,-0.002462387,0.003387451,22.308
"2025-03-27 20:07:32.95",1137,0.0003032684,0.000995636,0.003770828,22.30742
"2025-03-27 20:07:33",1138,0.0001010895,-0.001903534,0.003475189,22.30761
"2025-03-27 20:07:33.05",1139,0.0001125336,-0.001485825,0.003757477,22.30467
"2025-03-27 20:07:33.1",1140,1.907349E-05,-0.001607895,0.003839493,22.28185
"2025-03-27 20:07:33.15",1141,-0.000825882,-0.001781464,0.004714966,22.30368
"2025-03-27 20:07:33.2",1142,0.001625061,0.001398087,0.004318237,22.31803
"2025-03-27 20:07:33.25",1143,-0.0005226135,-0.002464294,0.002492905,22.27794
"2025-03-27 20:07:33.3",1144,-0.0008602142,-0.002027512,0.004419327,22.30173
"2025-03-27 20:07:33.35",1145,-0.0007915497,-0.002031326,0.005966187,22.30748
"2025-03-27 20:07:33.4",1146,-0.0006923676,-0.002140045,0.004812241,22.30273
"2025-03-27 20:07:33.45",1147,-0.0008144379,-0.0019207,0.002668381,22.3016
"2025-03-27 20:07:33.5",1148,-0.0007762909,-0.001821518,0.005292892,22.30225
"2025-03-27 20:07:33.55",1149,0.0001010895,0.0008716583,0.002443314,22.30231
"2025-03-27 20:07:33.6",1150,-0.0003299713,-0.0025177,0.004789352,22.30092
"2025-03-27 20:07:33.65",1151,-0.0008430481,-0.002145767,0.004817963,22.27994
"2025-03-27 20:07:33.7",1152,-0.0003509521,-0.00217247,0.002458572,22.30075
"2025-03-27 20:07:33.75",1153,3.242493E-05,-0.002256393,0.004425049,22.30779
"2025-03-27 20:07:33.8",1154,-0.0006752014,0.0008945465,0.002599716,22.3035
"2025-03-27 20:07:33.85",1155,-0.0006752014,-0.00135231,0.002752304,22.30061
"2025-03-27 20:07:33.9",1156,-0.0005397797,-0.0005245209,0.0007572174,22.31119
"2025-03-27 20:07:33.95",1157,-0.0004444122,0.0009212494,0.003324509,22.30763
"2025-03-27 20:07:34",1158,0.0002307892,-0.001121521,0.003364563,22.30286
"2025-03-27 20:07:34.05",1159,0.0001907349,-0.001062393,0.003660202,22.30196
"2025-03-27 20:07:34.1",1160,-0.0003738403,0.000951767,0.003156662,22.30046
"2025-03-27 20:07:34.15",1161,-8.392334E-05,-0.001026154,0.003276825,22.30977
"2025-03-27 20:07:34.2",1162,0.001161575,-0.001712799,0.0009746552,22.31054
"2025-03-27 20:07:34.25",1163,0.0002117157,-0.001434326,0.002855301,22.30926
"2025-03-27 20:07:34.3",1164,0.0002479553,-0.001590729,0.00345993,22.31037
"2025-03-27 20:07:34.35",1165,-0.0002346039,-0.001630783,0.003787994,22.31193
"2025-03-27 20:07:34.4",1166,-0.0003070831,-0.002361298,0.003549576,22.31051
"2025-03-27 20:07:34.45",1167,-0.0002174377,-0.001876831,0.00368309,22.30379
"2025-03-27 20:07:34.5",1168,-0.0003108978,-0.003004074,0.003555298,22.31097
"2025-03-27 20:07:34.55",1169,-0.001436234,-0.001792908,0.001678467,22.33303
"2025-03-27 20:07:34.6",1170,-0.001535416,-0.001802444,0.001533508,22.30404
"2025-03-27 20:07:34.65",1171,-0.001026154,-0.001567841,0.003017426,22.31333
"2025-03-27 20:07:34.7",1172,-0.001092911,0.0003528595,0.001945496,22.30532
"2025-03-27 20:07:34.75",1173,-0.0008163452,-0.002601624,0.002990723,22.30533
"2025-03-27 20:07:34.8",1174,-9.536743E-05,-0.001989365,0.002559662,22.31417
"2025-03-27 20:07:34.85",1175,-0.0003910065,0.001117706,0.002845764,22.31393
"2025-03-27 20:07:34.9",1176,-0.0005512238,0.0005588531,0.00318718,22.31504
"2025-03-27 20:07:34.95",1177,0.001844406,0.001010895,0.003242493,22.31379
"2025-03-27 20:07:35",1178,-0.0005931854,-0.001893997,0.003288269,22.30801
"2025-03-27 20:07:35.05",1179,-0.000875473,0.001462936,0.003810883,22.3359
"2025-03-27 20:07:35.1",1180,-0.001333237,0.0009670258,0.003156662,22.30642
"2025-03-27 20:07:35.15",1181,-0.002128601,-0.001361847,0.003370285,22.30565
"2025-03-27 20:07:35.2",1182,-0.001451492,-0.001468658,0.003950119,22.30448
"2025-03-27 20:07:35.25",1183,-0.001440048,0.002090454,0.002950668,22.31328
"2025-03-27 20:07:35.3",1184,-0.002639771,-0.0006427765,0.003503799,22.31199
"2025-03-27 20:07:35.35",1185,0.0004482269,-0.000837326,0.003728867,22.3324
"2025-03-27 20:07:35.4",1186,-0.002759933,0.002128601,0.004667282,22.30172
"2025-03-27 20:07:35.45",1187,-0.002662659,-0.0004558563,0.004678726,22.29939
"2025-03-27 20:07:35.5",1188,2.670288E-05,0.00270462,0.005527496,22.30734
"2025-03-27 20:07:35.55",1189,-0.002540588,0.002044678,0.005792618,22.3092
"2025-03-27 20:07:35.6",1190,-0.002077103,-0.0004310608,0.005537033,22.30731
"2025-03-27 20:07:35.65",1191,0.0006580353,0.002681732,0.005329132,22.30777
"2025-03-27 20:07:35.7",1192,0.0008926392,0.002414703,0.005851746,22.3013
"2025-03-27 20:07:35.75",1193,-0.002254486,0.002296448,0.005588531,22.30828
"2025-03-27 20:07:35.8",1194,-0.002357483,-0.0007972717,0.004354477,22.30903
"2025-03-27 20:07:35.85",1195,0.0009403229,0.002655029,0.004928589,22.30866
"2025-03-27 20:07:35.9",1196,-0.002134323,-0.0007266998,0.004980087,22.30377
"2025-03-27 20:07:35.95",1197,0.001512527,0.002960205,0.00450325,22.31271
"2025-03-27 20:07:36",1198,0.001152039,0.003032684,0.003292084,22.33341
"2025-03-27 20:07:36.05",1199,-0.00112915,0.0009269714,0.003732681,22.30359
"2025-03-27 20:07:36.1",1200,0.001024246,0.004688263,0.002668381,22.31186
"2025-03-27 20:07:36.15",1201,0.001050949,0.004167557,0.002912521,22.31224
"2025-03-27 20:07:36.2",1202,-0.001501083,0.001514435,0.00295639,22.30302
"2025-03-27 20:07:36.25",1203,0.0009346008,0.001592636,0.003660202,22.31152
"2025-03-27 20:07:36.3",1204,-0.00169754,0.003826141,0.002906799,22.30978
"2025-03-27 20:07:36.35",1205,-0.001556396,0.00138092,0.00421524,22.30204
"2025-03-27 20:07:36.4",1206,-0.001932144,0.0009174347,0.003698349,22.30869
"2025-03-27 20:07:36.45",1207,-0.001747131,0.0004806519,0.003885269,22.30349
"2025-03-27 20:07:36.5",1208,-0.001815796,0.0005474091,0.001325607,22.30857
"2025-03-27 20:07:36.55",1209,0.000743866,0.000295639,0.005247116,22.30973
"2025-03-27 20:07:36.6",1210,-0.001930237,-8.773804E-05,0.004671097,22.30715
"2025-03-27 20:07:36.65",1211,-0.00189209,-0.0002098083,0.004331589,22.30791
"2025-03-27 20:07:36.7",1212,-0.001422882,-0.0001659393,0.002410889,22.30683
"2025-03-27 20:07:36.75",1213,-0.0009536743,0.00304985,0.003850937,22.30986
"2025-03-27 20:07:36.8",1214,-0.001266479,0.001613617,0.001718521,22.30228
"2025-03-27 20:07:36.85",1215,-0.0005931854,0.003046036,0.004533768,22.33636
"2025-03-27 20:07:36.9",1216,-0.0003414154,-0.0001316071,0.003950119,22.33579
"2025-03-27 20:07:36.95",1217,0.0001182556,0.0004310608,0.0004043579,22.30956
"2025-03-27 20:07:37",1218,0.003065109,0.002771378,0.003995895,22.31054
"2025-03-27 20:07:37.05",1219,0.003286362,0.003223419,0.003555298,22.33718
"2025-03-27 20:07:37.1",1220,-0.0001945496,0.0005607605,0.0009403229,22.31521
"2025-03-27 20:07:37.15",1221,0.003492355,-0.0020504,0.0007457733,22.31547
"2025-03-27 20:07:37.2",1222,0.0006046295,-0.001960754,0.003396988,22.31527
"2025-03-27 20:07:37.25",1223,0.002614975,-0.001857758,0.0006713867,22.30604
"2025-03-27 20:07:37.3",1224,0.002643585,0.0007781982,0.0005455017,22.31155
"2025-03-27 20:07:37.35",1225,-0.0002174377,0.0005264282,0.0005550385,22.30965
"2025-03-27 20:07:37.4",1226,-0.0002632141,-0.00230217,0.003276825,22.3032
"2025-03-27 20:07:37.45",1227,0.001861572,0.001062393,0.003782272,22.31068
"2025-03-27 20:07:37.5",1228,-0.001260757,0.00025177,0.001689911,22.30785
"2025-03-27 20:07:37.55",1229,-0.0007266998,0.0008945465,0.001869202,22.30651
"2025-03-27 20:07:37.6",1230,0.001871109,0.0007705688,0.006086349,22.30044
"2025-03-27 20:07:37.65",1231,-0.0009822845,0.0005607605,0.002599716,22.30519
"2025-03-27 20:07:37.7",1232,-8.392334E-05,0.0004768372,0.002639771,22.30754
"2025-03-27 20:07:37.75",1233,-0.001098633,-0.002445221,0.002830505,22.29898
"2025-03-27 20:07:37.8",1234,0.002279282,-0.002609253,0.00270462,22.30005
"2025-03-27 20:07:37.85",1235,-0.0004844666,-0.002483368,0.002840042,22.27893
"2025-03-27 20:07:37.9",1236,-0.0001449585,-0.002494812,0.002588272,22.30842
"2025-03-27 20:07:37.95",1237,0.00292778,0.0003261566,0.002759933,22.30238
"2025-03-27 20:07:38",1238,-0.0002670288,0.0001354218,0.002477646,22.30527
"2025-03-27 20:07:38.05",1239,0.002841949,-5.531311E-05,0.00160408,22.31105
"2025-03-27 20:07:38.1",1240,-0.0002155304,0.0007209778,0.001794815,22.33297
"2025-03-27 20:07:38.15",1241,-0.0002803802,-0.001735687,0.0006828308,22.31024
"2025-03-27 20:07:38.2",1242,0.002149582,0.0008010864,0.0008392334,22.3115
"2025-03-27 20:07:38.25",1243,-0.0002841949,0.001743317,-0.000951767,22.33317
"2025-03-27 20:07:38.3",1244,-0.0008163452,0.002799988,-0.0005989075,22.3121
"2025-03-27 20:07:38.35",1245,0.001848221,-0.0003738403,-0.0004234314,22.33325
"2025-03-27 20:07:38.4",1246,-0.0005512238,0.001613617,0.002342224,22.30983
"2025-03-27 20:07:38.45",1247,-0.0007266998,0.001647949,8.583069E-05,22.30047
"2025-03-27 20:07:38.5",1248,0.001630783,0.002296448,0.003376007,22.28185
"2025-03-27 20:07:38.55",1249,0.001821518,0.001691818,0.001382828,22.30933
"2025-03-27 20:07:38.6",1250,-0.001098633,-0.001338959,0.001029968,22.30032
"2025-03-27 20:07:38.65",1251,-0.0005016327,0.000825882,0.001148224,22.30027
"2025-03-27 20:07:38.7",1252,0.00245285,0.0004959106,0.00100708,22.33098
"2025-03-27 20:07:38.75",1253,-4.959106E-05,-0.001905441,0.002212524,22.30959
"2025-03-27 20:07:38.8",1254,-0.0002937317,0.0005760193,0.00128746,22.30901
"2025-03-27 20:07:38.85",1255,-0.0001945496,0.0003967285,0.001817703,22.3096
"2025-03-27 20:07:38.9",1256,0.0002746582,-0.002534866,0.001354218,22.30235
"2025-03-27 20:07:38.95",1257,0.002901077,-0.00321579,0.00120163,22.31108
"2025-03-27 20:07:39",1258,0.002820969,0.0001068115,0.000951767,22.31202
"2025-03-27 20:07:39.05",1259,0.0005588531,0.0003147125,0.0009860992,22.3139
"2025-03-27 20:07:39.1",1260,0.0003528595,-0.00254631,0.0007228851,22.30602
"2025-03-27 20:07:39.15",1261,0.0008888245,0.0008144379,9.155273E-05,22.28527
"2025-03-27 20:07:39.2",1262,0.0004310608,-0.002462387,0.0002193451,22.3133
"2025-03-27 20:07:39.25",1263,0.0005970001,-0.002552032,0.001237869,22.31401
"2025-03-27 20:07:39.3",1264,0.0003089905,0.00041008,0.00151062,22.31284
"2025-03-27 20:07:39.35",1265,6.103516E-05,-0.002506256,0.001260757,22.31464
"2025-03-27 20:07:39.4",1266,0.0006923676,-0.002986908,0.001565933,22.31251
"2025-03-27 20:07:39.45",1267,0.000202179,-0.00239563,0.000629425,22.30713
"2025-03-27 20:07:39.5",1268,0.0004863739,-0.002592087,0.001661301,22.3047
"2025-03-27 20:07:39.55",1269,-0.0003223419,-0.002462387,0.001411438,22.30396
"2025-03-27 20:07:39.6",1270,-6.484985E-05,-0.002696991,0.0007896423,22.31092
"2025-03-27 20:07:39.65",1271,-0.0003185272,-0.002105713,0.0006408691,22.30974
"2025-03-27 20:07:39.7",1272,-0.0005283356,-0.002355576,0.001707077,22.30747
"2025-03-27 20:07:39.75",1273,-0.0003795624,0.0007724762,0.00160408,22.30175
"2025-03-27 20:07:39.8",1274,-0.0006866455,-0.002164841,0.001428604,22.30059
"2025-03-27 20:07:39.85",1275,-0.001419067,-0.001935959,0.002061844,22.30773
"2025-03-27 20:07:39.9",1276,-0.0009422302,-0.00245285,0.002681732,22.26361
"2025-03-27 20:07:39.95",1277,0.001350403,0.0005264282,0.004058838,22.30976
"2025-03-27 20:07:40",1278,-0.00160408,0.0003643036,0.002922058,22.301
"2025-03-27 20:07:40.05",1279,-0.0006790161,0.0004577637,0.002410889,22.30795
"2025-03-27 20:07:40.1",1280,-0.0005512238,0.0005874634,0.002260208,22.30151
"2025-03-27 20:07:40.15",1281,-0.000743866,0.001016617,0.002315521,22.31114
"2025-03-27 20:07:40.2",1282,0.001487732,0.0002861023,0.002141953,22.3027
"2025-03-27 20:07:40.25",1283,-0.000295639,0.0003070831,0.002542496,22.30786
"2025-03-27 20:07:40.3",1284,-0.0002574921,1.907349E-06,0.002260208,22.30106
"2025-03-27 20:07:40.35",1285,0.0001525879,-0.0004730225,0.001626968,22.30016
"2025-03-27 20:07:40.4",1286,-0.0003681183,0.000535965,0.001626968,22.30128
"2025-03-27 20:07:40.45",1287,-0.0002746582,0.0001220703,-0.0001411438,22.30229
"2025-03-27 20:07:40.5",1288,0.002632141,0.0006523132,0.0003471375,22.31247
"2025-03-27 20:07:40.55",1289,9.155273E-05,0.001113892,-3.814697E-05,22.30344
"2025-03-27 20:07:40.6",1290,0.0001125336,0.001636505,-0.0001869202,22.31029
"2025-03-27 20:07:40.65",1291,-0.0003738403,-0.001153946,-0.002464294,22.30917
"2025-03-27 20:07:40.7",1292,-0.0004024506,0.001419067,-0.001031876,22.30395
"2025-03-27 20:07:40.75",1293,2.670288E-05,0.001716614,-0.0001049042,22.30288
"2025-03-27 20:07:40.8",1294,-0.0001564026,0.001688004,-0.0005569458,22.30184
"2025-03-27 20:07:40.85",1295,-0.0001335144,-0.0009670258,0.0007743835,22.3019
"2025-03-27 20:07:40.9",1296,-0.0005149841,0.001152039,0.0008850098,22.31021
"2025-03-27 20:07:40.95",1297,-0.001279831,0.0008563995,0.001247406,22.3105
"2025-03-27 20:07:41",1298,-6.67572E-05,0.0006370544,0.001001358,22.3017
"2025-03-27 20:07:41.05",1299,-0.0009937286,-0.00211525,-0.001674652,22.30101
"2025-03-27 20:07:41.1",1300,-0.0004730225,0.000743866,0.0007286072,22.3077
"2025-03-27 20:07:41.15",1301,-1.525879E-05,0.0007324219,0.001020432,22.3001
"2025-03-27 20:07:41.2",1302,0.002759933,0.0001888275,0.001623154,22.30844
"2025-03-27 20:07:41.25",1303,0.0003852844,-0.002922058,0.002048492,22.30165
"2025-03-27 20:07:41.3",1304,0.0004653931,-6.67572E-05,0.001409531,22.31107
"2025-03-27 20:07:41.35",1305,0.0008945465,-0.0009479523,0.001214981,22.31183
"2025-03-27 20:07:41.4",1306,0.0007152557,-0.0009555817,0.001684189,22.31685
"2025-03-27 20:07:41.45",1307,0.0003452301,-0.0002346039,0.001058578,22.30817
"2025-03-27 20:07:41.5",1308,0.001033783,-0.003015518,0.001331329,22.31461
"2025-03-27 20:07:41.55",1309,0.0006198883,-0.003435135,-0.001342773,22.3133
"2025-03-27 20:07:41.6",1310,0.003234863,-0.0002689362,0.001070023,22.31371
"2025-03-27 20:07:41.65",1311,0.00129509,0.0003623962,0.001068115,22.28298
"2025-03-27 20:07:41.7",1312,0.000246048,-0.0002212524,0.001098633,22.31337
"2025-03-27 20:07:41.75",1313,0.0001106262,0.0001106262,0.000705719,22.30462
"2025-03-27 20:07:41.8",1314,0.0002403259,-0.000246048,0.0006160736,22.30801
"2025-03-27 20:07:41.85",1315,-0.0004138947,0.0003185272,0.0009841919,22.30309
"2025-03-27 20:07:41.9",1316,0.0019207,0.0001888275,0.0007743835,22.32885
"2025-03-27 20:07:41.95",1317,-0.0007247925,0.0006599426,0.001504898,22.27823
"2025-03-27 20:07:42",1318,-0.0009536743,-0.0001430511,0.002380371,22.30807
"2025-03-27 20:07:42.05",1319,-0.001075745,0.0004825592,0.002344131,22.30054
"2025-03-27 20:07:42.1",1320,-0.001167297,0.0006103516,0.002101898,22.3005
"2025-03-27 20:07:42.15",1321,-0.001369476,0.0007553101,0.00280571,22.32858
"2025-03-27 20:07:42.2",1322,-0.001268387,0.0006885529,0.002405167,22.33055
"2025-03-27 20:07:42.25",1323,-0.00151825,0.0005016327,0.002952576,22.30688
"2025-03-27 20:07:42.3",1324,0.001487732,0.0002002716,0.003564835,22.29882
"2025-03-27 20:07:42.35",1325,0.00166893,0.0007839203,0.002252579,22.30672
"2025-03-27 20:07:42.4",1326,-0.0005702972,0.0002174377,0.001930237,22.30151
"2025-03-27 20:07:42.45",1327,-0.0005397797,0.000453949,0.00211525,22.30814
"2025-03-27 20:07:42.5",1328,-0.0002574921,0.0005245209,0.001773834,22.30743
"2025-03-27 20:07:42.55",1329,0.002218246,0.0005245209,0.001741409,22.30216
"2025-03-27 20:07:42.6",1330,-0.0006580353,0.0007820129,0.0008506775,22.30336
"2025-03-27 20:07:42.65",1331,-0.0002555847,0.0006523132,0.0005149841,22.30928
"2025-03-27 20:07:42.7",1332,0.00270462,0.0007266998,-0.002157211,22.31034
"2025-03-27 20:07:42.75",1333,0.002307892,0.0006923676,0.0002193451,22.33162
"2025-03-27 20:07:42.8",1334,-0.0005340576,0.001783371,-0.0002765656,22.30948
"2025-03-27 20:07:42.85",1335,0.00230217,0.001649857,0.0004882813,22.3035
"2025-03-27 20:07:42.9",1336,0.002067566,0.0019207,-0.0001106262,22.30318
"2025-03-27 20:07:42.95",1337,-0.0003566742,0.001558304,0.0001316071,22.30207
"2025-03-27 20:07:43",1338,-0.0005397797,0.001752853,-0.0001754761,22.30394
"2025-03-27 20:07:43.05",1339,0.001554489,0.001420975,-0.0002861023,22.30984
"2025-03-27 20:07:43.1",1340,-0.0003242493,0.001218796,-0.001750946,22.31062
"2025-03-27 20:07:43.15",1341,0.002552032,0.001277924,0.00100708,22.30219
"2025-03-27 20:07:43.2",1342,-0.0006961823,0.001577377,0.0009899139,22.30258
"2025-03-27 20:07:43.25",1343,-0.001110077,-0.001283646,0.001087189,22.30178
"2025-03-27 20:07:43.3",1344,0.002023697,0.001146317,0.001253128,22.30756
"2025-03-27 20:07:43.35",1345,0.002222061,0.0003681183,0.0005893707,22.30812
"2025-03-27 20:07:43.4",1346,0.002939224,0.000213623,0.0005092621,22.30761
"2025-03-27 20:07:43.45",1347,0.0006580353,0.0006809235,0.001609802,22.27998
"2025-03-27 20:07:43.5",1348,0.003545761,-0.0004367828,0.001140594,22.31499
"2025-03-27 20:07:43.55",1349,0.003704071,-0.002519608,0.001354218,22.30563
"2025-03-27 20:07:43.6",1350,0.004106522,0.001859665,0.0007667542,22.30576
"2025-03-27 20:07:43.65",1351,0.001083374,-0.0001068115,0.001543045,22.30598
"2025-03-27 20:07:43.7",1352,0.001173019,-0.0007209778,0.0006504059,22.30477
"2025-03-27 20:07:43.75",1353,0.003755569,-0.0004367828,0.001291275,22.30882
"2025-03-27 20:07:43.8",1354,0.003269196,-0.0001430511,0.001415253,22.31393
"2025-03-27 20:07:43.85",1355,0.0001220703,0.0001831055,0.001203537,22.31241
"2025-03-27 20:07:43.9",1356,0.002983093,-0.0007972717,0.001197815,22.305
"2025-03-27 20:07:43.95",1357,0.003026962,7.247925E-05,-0.001756668,22.30523
"2025-03-27 20:07:44",1358,-0.0006656647,-3.242493E-05,-0.001758575,22.30337
"2025-03-27 20:07:44.05",1359,0.002117157,0.0006275177,0.0005569458,22.30027
"2025-03-27 20:07:44.1",1360,0.001754761,0.0006637573,0.0007667542,22.27975
"2025-03-27 20:07:44.15",1361,-0.0006694794,0.001049042,-0.0003147125,22.30225
"2025-03-27 20:07:44.2",1362,0.001693726,0.0004367828,0.001874924,22.30186
"2025-03-27 20:07:44.25",1363,-0.002193451,-0.001758575,-0.0003490448,22.30024
"2025-03-27 20:07:44.3",1364,-0.001382828,-0.001972198,-0.0001106262,22.30017
"2025-03-27 20:07:44.35",1365,0.001867294,0.001178741,0.003326416,22.30621
"2025-03-27 20:07:44.4",1366,0.001800537,0.0008544922,0.0002918243,22.30049
"2025-03-27 20:07:44.45",1367,-0.0004730225,0.001024246,-9.155273E-05,22.30541
"2025-03-27 20:07:44.5",1368,-0.0003414154,0.0003623962,0.002414703,22.30109
"2025-03-27 20:07:44.55",1369,-0.0009536743,-6.103516E-05,0.0002155304,22.29893
"2025-03-27 20:07:44.6",1370,-0.0008106232,0.0004253387,-0.0002326965,22.30755
"2025-03-27 20:07:44.65",1371,-0.0001182556,0.0001354218,0.001785278,22.27917
"2025-03-27 20:07:44.7",1372,0.002389908,-0.0004577637,-0.001293182,22.3003
"2025-03-27 20:07:44.75",1373,-0.0003223419,-0.0002059937,-0.001623154,22.30553
"2025-03-27 20:07:44.8",1374,0.0001010895,7.247925E-05,-0.001739502,22.33134
"2025-03-27 20:07:44.85",1375,4.386902E-05,0.000831604,-0.002000809,22.32907
"2025-03-27 20:07:44.9",1376,-0.0005283356,-0.001213074,-0.001255035,22.30118
"2025-03-27 20:07:44.95",1377,-0.0007133484,0.001363754,-0.002153397,22.30082
"2025-03-27 20:07:45",1378,0.003040314,0.001688004,-0.001945496,22.30744
"2025-03-27 20:07:45.05",1379,-0.0003738403,-0.0013237,-0.002246857,22.30743
"2025-03-27 20:07:45.1",1380,-0.0002117157,0.001403809,-0.001913071,22.31027
"2025-03-27 20:07:45.15",1381,-0.000743866,0.001682281,-0.00201416,22.30057
"2025-03-27 20:07:45.2",1382,0.0001296997,0.001932144,-0.001398087,22.30044
"2025-03-27 20:07:45.25",1383,0.002264023,0.001512527,-0.002393723,22.27874
"2025-03-27 20:07:45.3",1384,-0.0007705688,0.001897812,-0.002370834,22.3072
"2025-03-27 20:07:45.35",1385,-0.0006752014,0.0006866455,-0.002790451,22.3071
"2025-03-27 20:07:45.4",1386,-0.001028061,0.0007095337,-0.001655579,22.30383
"2025-03-27 20:07:45.45",1387,0.002138138,0.0001831055,-0.001745224,22.30897
"2025-03-27 20:07:45.5",1388,0.002319336,-0.0001544952,-0.002372742,22.30874
"2025-03-27 20:07:45.55",1389,-0.0004196167,-0.0002841949,-0.002376556,22.30219
"2025-03-27 20:07:45.6",1390,0.002275467,0.0001125336,-0.002130508,22.30183
"2025-03-27 20:07:45.65",1391,0.0002861023,-0.002664566,-0.002271652,22.30116
"2025-03-27 20:07:45.7",1392,0.0007896423,-0.0001602173,-0.001773834,22.30585
"2025-03-27 20:07:45.75",1393,0.0007266998,-0.0003890991,-0.001522064,22.30868
"2025-03-27 20:07:45.8",1394,0.0007591248,0.0003757477,-0.00220871,22.30496
"2025-03-27 20:07:45.85",1395,0.0008716583,0.002323151,-0.001785278,22.30581
"2025-03-27 20:07:45.9",1396,-0.0001125336,-0.0003070831,-0.001495361,22.31253
"2025-03-27 20:07:45.95",1397,0.001253128,-0.0008640289,-0.001590729,22.3143
"2025-03-27 20:07:46",1398,0.00317955,0.0006446838,-0.001596451,22.31335
"2025-03-27 20:07:46.05",1399,0.003093719,6.103516E-05,-0.002164841,22.31295
"2025-03-27 20:07:46.1",1400,-0.0003471375,0.0002746582,-0.001321793,22.30334
"2025-03-27 20:07:46.15",1401,-0.0002212524,0.0002059937,-0.001615524,22.30404
"2025-03-27 20:07:46.2",1402,0.000169754,0.0001296997,-0.001461029,22.30946
"2025-03-27 20:07:46.25",1403,-0.0009422302,-0.002668381,-0.00091362,22.30084
"2025-03-27 20:07:46.3",1404,-0.0005187988,-0.0001831055,-0.001819611,22.30186
"2025-03-27 20:07:46.35",1405,-0.0003414154,7.629395E-06,-0.001237869,22.30708
"2025-03-27 20:07:46.4",1406,-0.0008659363,-0.002483368,-0.001199722,22.29896
"2025-03-27 20:07:46.45",1407,-0.0005016327,0.0008201599,0.004291534,22.30366
"2025-03-27 20:07:46.5",1408,-0.001121521,-0.002210617,-0.0009460449,22.30161
"2025-03-27 20:07:46.55",1409,-0.001480103,-0.002056122,-0.0005378723,22.30352
"2025-03-27 20:07:46.6",1410,-0.001144409,-0.002071381,-0.0003490448,22.30275
"2025-03-27 20:07:46.65",1411,-0.001514435,0.0003318787,-0.0003032684,22.30879
"2025-03-27 20:07:46.7",1412,-0.0004234314,-0.001585007,-0.0005207062,22.30819
"2025-03-27 20:07:46.75",1413,-0.001159668,0.0006809235,-6.484985E-05,22.30788
"2025-03-27 20:07:46.8",1414,-0.000585556,0.0004081726,1.907349E-05,22.30047
"2025-03-27 20:07:46.85",1415,-0.0008983612,0.0006999969,-0.001272202,22.29988
"2025-03-27 20:07:46.9",1416,-2.861023E-05,-0.002239227,-0.001470566,22.30155
"2025-03-27 20:07:46.95",1417,-0.0003852844,-0.002500534,-0.004009247,22.30202
