"TOA5","6550","CR6","6550","CR6.Std.13.01","CPU:LabFisAtm2025_v1.CR6","55291","Slow"
"TIMESTAMP","RECORD","AirTC1","RH1","AirTC2","RH2","BP_mbar"
"TS","RN","Deg C","%","Deg C","%","hPa"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-03-27 20:11:56",319,21.81781,42.56113,21.70204,42.46698,1011.375
"2025-03-27 20:11:57",320,21.81167,42.54206,21.64405,42.44204,1011.377
"2025-03-27 20:11:58",321,21.83662,42.55452,21.63789,42.47763,1011.377
"2025-03-27 20:11:59",322,21.82468,42.53674,21.67712,42.44107,1011.387
"2025-03-27 20:12:00",323,21.82884,42.56216,21.62941,42.4204,1011.383
"2025-03-27 20:12:01",324,21.79416,42.55123,21.689,42.46486,1011.388
"2025-03-27 20:12:02",325,21.80397,42.52924,21.65508,42.47531,1011.382
"2025-03-27 20:12:03",326,21.83621,42.5449,21.68482,42.4738,1011.38
"2025-03-27 20:12:04",327,21.81127,42.58836,21.63985,42.46255,1011.37
"2025-03-27 20:12:05",328,21.8325,42.564,21.65595,42.45811,1011.379
"2025-03-27 20:12:06",329,21.79909,42.51622,21.66766,42.45453,1011.382
"2025-03-27 20:12:07",330,21.82268,42.56039,21.65953,42.47929,1011.396
"2025-03-27 20:12:08",331,21.82511,42.55389,21.67371,42.47416,1011.39
"2025-03-27 20:12:09",332,21.8292,42.52414,21.66549,42.49147,1011.401
"2025-03-27 20:12:10",333,21.81736,42.54353,21.68484,42.49414,1011.39
"2025-03-27 20:12:11",334,21.83229,42.60788,21.67902,42.51145,1011.388
"2025-03-27 20:12:12",335,21.77951,42.60186,21.67216,42.4958,1011.378
"2025-03-27 20:12:13",336,21.81376,42.57785,21.67135,42.45023,1011.39
"2025-03-27 20:12:14",337,21.855,42.60181,21.68114,42.50377,1011.391
"2025-03-27 20:12:15",338,21.82917,42.55616,21.66603,42.47621,1011.391
"2025-03-27 20:12:16",339,21.81984,42.5696,21.6582,42.50106,1011.376
"2025-03-27 20:12:17",340,21.77336,42.53966,21.65646,42.49911,1011.419
"2025-03-27 20:12:18",341,21.80589,42.54246,21.63042,42.4339,1011.392
"2025-03-27 20:12:19",342,21.80355,42.53369,21.64047,42.52465,1011.405
"2025-03-27 20:12:20",343,21.79181,42.59238,21.68516,42.49828,1011.402
"2025-03-27 20:12:21",344,21.79433,42.60012,21.71187,42.48948,1011.433
"2025-03-27 20:12:22",345,21.79218,42.5955,21.68767,42.51019,1011.483
"2025-03-27 20:12:23",346,21.81207,42.56211,21.69232,42.46844,1011.462
"2025-03-27 20:12:24",347,21.82846,42.58586,21.66544,42.47123,1011.464
"2025-03-27 20:12:25",348,21.81344,42.59246,21.68391,42.44167,1011.519
"2025-03-27 20:12:26",349,21.81636,42.58111,21.66501,42.45809,1011.477
"2025-03-27 20:12:27",350,21.82967,42.56025,21.73639,42.44445,1011.483
"2025-03-27 20:12:28",351,21.77534,42.6123,21.70612,42.48072,1011.467
"2025-03-27 20:12:29",352,21.80239,42.59341,21.68032,42.50198,1011.475
"2025-03-27 20:12:30",353,21.80426,42.62178,21.6878,42.49566,1011.539
"2025-03-27 20:12:31",354,21.85643,42.58932,21.80775,42.52877,1011.488
"2025-03-27 20:12:32",355,21.81279,42.52765,21.76986,42.51767,1011.487
"2025-03-27 20:12:33",356,21.81052,42.5193,21.74223,42.51061,1011.53
"2025-03-27 20:12:34",357,21.82889,42.56013,21.72334,42.4904,1011.477
"2025-03-27 20:12:35",358,21.78888,42.57915,21.72374,42.51538,1011.473
"2025-03-27 20:12:36",359,21.73825,42.65798,21.66789,42.48979,1011.468
"2025-03-27 20:12:37",360,21.74934,42.60227,21.65347,42.50055,1011.49
"2025-03-27 20:12:38",361,21.75214,42.63179,21.72383,42.473,1011.526
"2025-03-27 20:12:39",362,21.85006,42.6422,21.69076,42.53082,1011.482
"2025-03-27 20:12:40",363,21.86441,42.58472,21.7005,42.48411,1011.486
"2025-03-27 20:12:41",364,21.84918,42.61245,21.65627,42.50648,1011.526
"2025-03-27 20:12:42",365,21.82713,42.59031,21.68069,42.51933,1011.482
"2025-03-27 20:12:43",366,21.83694,42.60036,21.66586,42.49101,1011.483
"2025-03-27 20:12:44",367,21.82358,42.56123,21.66049,42.47639,1011.478
"2025-03-27 20:12:45",368,21.79155,42.57415,21.68125,42.47219,1011.492
"2025-03-27 20:12:46",369,21.74774,42.57821,21.66248,42.52288,1011.525
"2025-03-27 20:12:47",370,21.79932,42.61372,21.68358,42.49726,1011.492
"2025-03-27 20:12:48",371,21.79795,42.60231,21.67517,42.51756,1011.484
"2025-03-27 20:12:49",372,21.75748,42.61457,21.65184,42.49854,1011.527
"2025-03-27 20:12:50",373,21.78238,42.59675,21.60654,42.50966,1011.481
"2025-03-27 20:12:51",374,21.81799,42.60077,21.62075,42.42999,1011.532
"2025-03-27 20:12:52",375,21.77392,42.63361,21.55369,42.4378,1011.472
"2025-03-27 20:12:53",376,21.75506,42.58337,21.59908,42.45826,1011.48
"2025-03-27 20:12:54",377,21.76188,42.60059,21.63736,42.58733,1011.492
"2025-03-27 20:12:55",378,21.78397,42.59331,21.63951,42.55223,1011.48
"2025-03-27 20:12:56",379,21.7439,42.61086,21.61251,42.54612,1011.46
"2025-03-27 20:12:57",380,21.75981,42.65963,21.71989,42.55399,1011.454
"2025-03-27 20:12:58",381,21.75074,42.66625,21.681,42.54233,1011.441
"2025-03-27 20:12:59",382,21.78428,42.62159,21.6486,42.53099,1011.481
"2025-03-27 20:13:00",383,21.7704,42.62711,21.61283,42.48273,1011.393
"2025-03-27 20:13:01",384,21.80189,42.6944,21.66055,42.53441,1011.42
"2025-03-27 20:13:02",385,21.81114,42.57912,21.66688,42.52902,1011.422
"2025-03-27 20:13:03",386,21.77192,42.61734,21.64961,42.55526,1011.426
"2025-03-27 20:13:04",387,21.86105,42.63619,21.70608,42.58225,1011.416
"2025-03-27 20:13:05",388,21.82253,42.62371,21.68496,42.60835,1011.406
"2025-03-27 20:13:06",389,21.83375,42.63328,21.71047,42.57642,1011.412
"2025-03-27 20:13:07",390,21.79854,42.63189,21.65114,42.5641,1011.46
"2025-03-27 20:13:08",391,21.84175,42.64523,21.63286,42.52467,1011.398
"2025-03-27 20:13:09",392,21.85166,42.64038,21.65236,42.54839,1011.404
"2025-03-27 20:13:10",393,21.83332,42.64436,21.60986,42.54021,1011.404
"2025-03-27 20:13:11",394,21.7753,42.62893,21.65685,42.50481,1011.408
"2025-03-27 20:13:12",395,21.81754,42.6567,21.67097,42.5214,1011.395
"2025-03-27 20:13:13",396,21.78675,42.57995,21.68043,42.49711,1011.392
"2025-03-27 20:13:14",397,21.79411,42.61967,21.70053,42.55484,1011.4
"2025-03-27 20:13:15",398,21.82874,42.63312,21.68214,42.56524,1011.442
"2025-03-27 20:13:16",399,21.75109,42.65718,21.67942,42.52394,1011.396
"2025-03-27 20:13:17",400,21.78452,42.65613,21.65908,42.50238,1011.395
"2025-03-27 20:13:18",401,21.75801,42.66196,21.68481,42.52674,1011.407
"2025-03-27 20:13:19",402,21.79525,42.67245,21.698,42.51813,1011.406
"2025-03-27 20:13:20",403,21.72401,42.66839,21.68128,42.52454,1011.403
"2025-03-27 20:13:21",404,21.78949,42.6949,21.69026,42.56591,1011.397
"2025-03-27 20:13:22",405,21.82019,42.63006,21.64104,42.53503,1011.389
"2025-03-27 20:13:23",406,21.82985,42.66306,21.68092,42.58738,1011.403
"2025-03-27 20:13:24",407,21.82425,42.71192,21.67978,42.56184,1011.402
"2025-03-27 20:13:25",408,21.83536,42.72065,21.68663,42.54866,1011.407
"2025-03-27 20:13:26",409,21.76508,42.68775,21.64126,42.53442,1011.407
"2025-03-27 20:13:27",410,21.80659,42.70956,21.66949,42.56851,1011.389
"2025-03-27 20:13:28",411,21.7901,42.69056,21.65976,42.5306,1011.403
"2025-03-27 20:13:29",412,21.80555,42.6456,21.66233,42.48456,1011.41
"2025-03-27 20:13:30",413,21.73911,42.67622,21.62552,42.54394,1011.412
"2025-03-27 20:13:31",414,21.79813,42.62439,21.64189,42.57234,1011.403
"2025-03-27 20:13:32",415,21.80232,42.69361,21.65778,42.54355,1011.421
"2025-03-27 20:13:33",416,21.7696,42.67402,21.67678,42.54066,1011.421
"2025-03-27 20:13:34",417,21.76294,42.70624,21.68439,42.50908,1011.427
"2025-03-27 20:13:35",418,21.81009,42.68665,21.67494,42.55384,1011.413
"2025-03-27 20:13:36",419,21.7911,42.71201,21.66787,42.51853,1011.424
"2025-03-27 20:13:37",420,21.73784,42.67344,21.66544,42.53903,1011.422
"2025-03-27 20:13:38",421,21.77416,42.6477,21.6395,42.52619,1011.425
"2025-03-27 20:13:39",422,21.7528,42.64883,21.63664,42.5499,1011.407
"2025-03-27 20:13:40",423,21.73499,42.69324,21.61668,42.5189,1011.421
"2025-03-27 20:13:41",424,21.84459,42.7021,21.66054,42.50923,1011.424
"2025-03-27 20:13:42",425,21.79312,42.70084,21.60399,42.54827,1011.424
"2025-03-27 20:13:43",426,21.81932,42.64048,21.66479,42.48351,1011.409
"2025-03-27 20:13:44",427,21.78849,42.65713,21.63365,42.54871,1011.434
"2025-03-27 20:13:45",428,21.81612,42.66037,21.65797,42.55244,1011.411
"2025-03-27 20:13:46",429,21.76073,42.63091,21.64863,42.50047,1011.417
"2025-03-27 20:13:47",430,21.78417,42.5938,21.62998,42.50324,1011.411
"2025-03-27 20:13:48",431,21.7669,42.66315,21.63301,42.48231,1011.434
"2025-03-27 20:13:49",432,21.77722,42.62947,21.60127,42.48573,1011.482
"2025-03-27 20:13:50",433,21.782,42.69398,21.63575,42.52238,1011.424
"2025-03-27 20:13:51",434,21.83059,42.66932,21.6253,42.52105,1011.411
"2025-03-27 20:13:52",435,21.81347,42.65324,21.64482,42.50125,1011.47
"2025-03-27 20:13:53",436,21.78506,42.62918,21.69777,42.53948,1011.419
"2025-03-27 20:13:54",437,21.76887,42.5585,21.6304,42.50322,1011.418
"2025-03-27 20:13:55",438,21.72445,42.56042,21.70427,42.55053,1011.416
"2025-03-27 20:13:56",439,21.70559,42.62865,21.66452,42.54169,1011.434
"2025-03-27 20:13:57",440,21.73841,42.6387,21.65615,42.52977,1011.478
"2025-03-27 20:13:58",441,21.7421,42.63428,21.64758,42.54256,1011.423
"2025-03-27 20:13:59",442,21.73255,42.66148,21.6406,42.57695,1011.407
"2025-03-27 20:14:00",443,21.77475,42.59677,21.59765,42.52651,1011.42
"2025-03-27 20:14:01",444,21.83763,42.64491,21.66031,42.5716,1011.416
"2025-03-27 20:14:02",445,21.81379,42.64832,21.69589,42.55758,1011.422
"2025-03-27 20:14:03",446,21.80416,42.62443,21.62093,42.53347,1011.418
"2025-03-27 20:14:04",447,21.75475,42.68718,21.68139,42.57473,1011.427
"2025-03-27 20:14:05",448,21.79825,42.65479,21.67339,42.54537,1011.469
"2025-03-27 20:14:06",449,21.79736,42.7037,21.65635,42.54226,1011.417
"2025-03-27 20:14:07",450,21.76318,42.6837,21.62556,42.56987,1011.401
"2025-03-27 20:14:08",451,21.83826,42.77681,21.72802,42.62952,1011.458
"2025-03-27 20:14:09",452,21.79821,42.78243,21.69029,42.58018,1011.408
"2025-03-27 20:14:10",453,21.84012,42.74287,21.6603,42.58503,1011.414
"2025-03-27 20:14:11",454,21.88041,42.7129,21.69179,42.60026,1011.411
"2025-03-27 20:14:12",455,21.85788,42.77724,21.63641,42.58251,1011.413
"2025-03-27 20:14:13",456,21.81229,42.76682,21.68726,42.62069,1011.457
"2025-03-27 20:14:14",457,21.83066,42.73631,21.63128,42.58429,1011.406
"2025-03-27 20:14:15",458,21.7948,42.75594,21.63283,42.55784,1011.385
"2025-03-27 20:14:16",459,21.82271,42.74373,21.63214,42.59004,1011.439
"2025-03-27 20:14:17",460,21.79858,42.71914,21.59705,42.5224,1011.403
"2025-03-27 20:14:18",461,21.83512,42.73626,21.6865,42.58839,1011.456
"2025-03-27 20:14:19",462,21.83248,42.73542,21.68752,42.5804,1011.404
"2025-03-27 20:14:20",463,21.83718,42.75877,21.65222,42.55138,1011.395
"2025-03-27 20:14:21",464,21.83625,42.79319,21.62315,42.59456,1011.418
"2025-03-27 20:14:22",465,21.82551,42.73832,21.66204,42.59208,1011.397
"2025-03-27 20:14:23",466,21.75126,42.74403,21.63832,42.58921,1011.383
"2025-03-27 20:14:24",467,21.80838,42.769,21.61995,42.59914,1011.38
"2025-03-27 20:14:25",468,21.8166,42.86009,21.64697,42.54684,1011.4
"2025-03-27 20:14:26",469,21.79416,42.80986,21.62466,42.55502,1011.451
"2025-03-27 20:14:27",470,21.80241,42.84956,21.6654,42.60915,1011.402
"2025-03-27 20:14:28",471,21.80333,42.77278,21.68053,42.5565,1011.391
"2025-03-27 20:14:29",472,21.80971,42.81775,21.65141,42.57553,1011.386
"2025-03-27 20:14:30",473,21.81602,42.81229,21.68279,42.63586,1011.395
"2025-03-27 20:14:31",474,21.80416,42.78833,21.59178,42.58765,1011.383
"2025-03-27 20:14:32",475,21.79564,42.83286,21.69902,42.63939,1011.381
"2025-03-27 20:14:33",476,21.78016,42.84848,21.64391,42.58646,1011.402
"2025-03-27 20:14:34",477,21.72455,42.8975,21.63195,42.5811,1011.454
"2025-03-27 20:14:35",478,21.8172,42.83173,21.64888,42.59327,1011.412
"2025-03-27 20:14:36",479,21.7834,42.86462,21.63612,42.58675,1011.407
"2025-03-27 20:14:37",480,21.7836,42.84497,21.6627,42.60471,1011.408
"2025-03-27 20:14:38",481,21.779,42.91481,21.66777,42.63027,1011.416
"2025-03-27 20:14:39",482,21.80502,42.92846,21.63206,42.61267,1011.411
"2025-03-27 20:14:40",483,21.7906,42.82749,21.68103,42.63753,1011.408
"2025-03-27 20:14:41",484,21.76727,42.92605,21.67513,42.61738,1011.427
"2025-03-27 20:14:42",485,21.74998,42.90658,21.59509,42.5799,1011.474
"2025-03-27 20:14:43",486,21.71233,42.91568,21.60418,42.67117,1011.438
"2025-03-27 20:14:44",487,21.78099,42.90681,21.66634,42.62797,1011.425
"2025-03-27 20:14:45",488,21.77627,43.05058,21.65628,42.68343,1011.417
"2025-03-27 20:14:46",489,21.82504,42.93747,21.69471,42.69321,1011.421
"2025-03-27 20:14:47",490,21.78599,42.91535,21.65244,42.69817,1011.421
"2025-03-27 20:14:48",491,21.7594,42.84691,21.68665,42.72369,1011.411
"2025-03-27 20:14:49",492,21.7427,42.8298,21.66348,42.71138,1011.413
"2025-03-27 20:14:50",493,21.78601,42.84464,21.64792,42.66541,1011.43
"2025-03-27 20:14:51",494,21.79175,42.8979,21.66882,42.67886,1011.408
"2025-03-27 20:14:52",495,21.76809,42.79037,21.66147,42.67019,1011.393
"2025-03-27 20:14:53",496,21.76736,42.92085,21.61697,42.6955,1011.386
"2025-03-27 20:14:54",497,21.84465,42.87035,21.65515,42.62188,1011.393
"2025-03-27 20:14:55",498,21.77117,42.81533,21.68198,42.66792,1011.404
"2025-03-27 20:14:56",499,21.81037,42.83831,21.71051,42.67177,1011.391
"2025-03-27 20:14:57",500,21.73608,42.78082,21.71861,42.71728,1011.412
"2025-03-27 20:14:58",501,21.72505,42.81132,21.69656,42.66204,1011.408
"2025-03-27 20:14:59",502,21.66773,42.77763,21.61301,42.66393,1011.413
"2025-03-27 20:15:00",503,21.74366,42.81084,21.68488,42.72373,1011.399
"2025-03-27 20:15:01",504,21.73118,42.80307,21.60204,42.68095,1011.393
"2025-03-27 20:15:02",505,21.80017,42.83367,21.59361,42.70251,1011.391
"2025-03-27 20:15:03",506,21.7475,42.83826,21.57128,42.70756,1011.404
"2025-03-27 20:15:04",507,21.79845,42.84141,21.59158,42.68344,1011.399
"2025-03-27 20:15:05",508,21.7767,42.85146,21.63295,42.71949,1011.411
"2025-03-27 20:15:06",509,21.78427,42.8388,21.63624,42.71993,1011.406
"2025-03-27 20:15:07",510,21.73281,42.82206,21.63489,42.6965,1011.411
"2025-03-27 20:15:08",511,21.78273,42.78638,21.68792,42.66912,1011.396
"2025-03-27 20:15:09",512,21.76237,42.83129,21.65951,42.67895,1011.393
"2025-03-27 20:15:10",513,21.7306,42.75553,21.64007,42.75971,1011.388
"2025-03-27 20:15:11",514,21.77523,42.7929,21.64596,42.67091,1011.404
"2025-03-27 20:15:12",515,21.76796,42.82797,21.64923,42.67726,1011.401
"2025-03-27 20:15:13",516,21.77722,42.80956,21.59786,42.68719,1011.411
"2025-03-27 20:15:14",517,21.78984,42.82709,21.62994,42.75135,1011.404
"2025-03-27 20:15:15",518,21.79678,42.81841,21.64607,42.70149,1011.418
"2025-03-27 20:15:16",519,21.77451,42.83643,21.60561,42.7338,1011.401
"2025-03-27 20:15:17",520,21.7772,42.8037,21.6255,42.72581,1011.396
"2025-03-27 20:15:18",521,21.80441,42.82722,21.59496,42.67694,1011.389
"2025-03-27 20:15:19",522,21.71912,42.8572,21.66548,42.73774,1011.401
"2025-03-27 20:15:20",523,21.82063,42.87965,21.58916,42.72619,1011.407
"2025-03-27 20:15:21",524,21.81635,42.87738,21.62033,42.7491,1011.423
"2025-03-27 20:15:22",525,21.78596,42.885,21.62999,42.74011,1011.412
"2025-03-27 20:15:23",526,21.80167,42.96816,21.66412,42.77955,1011.419
"2025-03-27 20:15:24",527,21.82501,42.8886,21.63779,42.71058,1011.405
"2025-03-27 20:15:25",528,21.82016,42.84343,21.6725,42.72572,1011.409
"2025-03-27 20:15:26",529,21.7993,42.87615,21.66585,42.72768,1011.4
"2025-03-27 20:15:27",530,21.76457,42.82806,21.68287,42.71701,1011.414
"2025-03-27 20:15:28",531,21.72449,42.82993,21.68076,42.75521,1011.414
"2025-03-27 20:15:29",532,21.78778,42.88726,21.70314,42.7295,1011.422
"2025-03-27 20:15:30",533,21.81973,42.88753,21.64784,42.71474,1011.414
"2025-03-27 20:15:31",534,21.79775,42.85859,21.63405,42.73898,1011.417
"2025-03-27 20:15:32",535,21.85378,42.89943,21.65771,42.71581,1011.406
"2025-03-27 20:15:33",536,21.83512,42.8798,21.67746,42.75175,1011.413
"2025-03-27 20:15:34",537,21.83049,42.85337,21.64838,42.7773,1011.402
"2025-03-27 20:15:35",538,21.76743,42.88176,21.68747,42.71975,1011.418
"2025-03-27 20:15:36",539,21.77364,42.8746,21.64219,42.75762,1011.418
"2025-03-27 20:15:37",540,21.73397,42.85863,21.61227,42.72177,1011.428
"2025-03-27 20:15:38",541,21.81187,42.87112,21.63497,42.74581,1011.414
"2025-03-27 20:15:39",542,21.81071,42.92842,21.61237,42.74456,1011.419
"2025-03-27 20:15:40",543,21.82475,42.85662,21.61964,42.74625,1011.411
"2025-03-27 20:15:41",544,21.80589,42.82967,21.58366,42.70665,1011.425
"2025-03-27 20:15:42",545,21.81643,42.87787,21.60136,42.68677,1011.417
"2025-03-27 20:15:43",546,21.7866,42.89881,21.66336,42.72149,1011.473
"2025-03-27 20:15:44",547,21.778,42.87345,21.61377,42.72462,1011.442
"2025-03-27 20:15:45",548,21.80294,42.85596,21.64544,42.69747,1011.503
"2025-03-27 20:15:46",549,21.75176,42.80325,21.6354,42.71427,1011.436
"2025-03-27 20:15:47",550,21.8056,42.90305,21.64208,42.73547,1011.427
"2025-03-27 20:15:48",551,21.81006,42.83469,21.63009,42.73926,1011.424
"2025-03-27 20:15:49",552,21.83207,42.84246,21.61885,42.69492,1011.43
"2025-03-27 20:15:50",553,21.77814,42.80204,21.60387,42.71834,1011.426
"2025-03-27 20:15:51",554,21.76308,42.8581,21.5675,42.73271,1011.5
"2025-03-27 20:15:52",555,21.80853,42.84735,21.58049,42.76989,1011.454
"2025-03-27 20:15:53",556,21.74726,42.83466,21.58946,42.74193,1011.507
"2025-03-27 20:15:54",557,21.7559,42.84399,21.58102,42.78379,1011.449
"2025-03-27 20:15:55",558,21.6972,42.79182,21.60025,42.74258,1011.432
"2025-03-27 20:15:56",559,21.77822,42.87332,21.58884,42.75587,1011.438
"2025-03-27 20:15:57",560,21.74788,42.8603,21.63862,42.74324,1011.444
"2025-03-27 20:15:58",561,21.7698,42.84727,21.61379,42.74675,1011.438
"2025-03-27 20:15:59",562,21.68493,42.82622,21.65218,42.75592,1011.504
"2025-03-27 20:16:00",563,21.75427,42.88108,21.62946,42.72114,1011.443
"2025-03-27 20:16:01",564,21.77316,42.84637,21.54871,42.72268,1011.505
"2025-03-27 20:16:02",565,21.79567,42.90894,21.64391,42.68614,1011.448
"2025-03-27 20:16:03",566,21.7471,42.82386,21.58843,42.76357,1011.439
"2025-03-27 20:16:04",567,21.82224,42.86235,21.54219,42.78941,1011.432
"2025-03-27 20:16:05",568,21.80159,42.86254,21.5787,42.75669,1011.444
"2025-03-27 20:16:06",569,21.77557,42.88173,21.58478,42.76146,1011.443
"2025-03-27 20:16:07",570,21.74272,42.87596,21.57058,42.72393,1011.506
"2025-03-27 20:16:08",571,21.73188,42.89228,21.59334,42.75845,1011.459
"2025-03-27 20:16:09",572,21.76241,42.82959,21.63524,42.65088,1011.505
"2025-03-27 20:16:10",573,21.75838,42.81842,21.61007,42.71468,1011.456
"2025-03-27 20:16:11",574,21.72959,42.82983,21.67096,42.74459,1011.434
"2025-03-27 20:16:12",575,21.75874,42.82603,21.70212,42.77467,1011.475
"2025-03-27 20:16:13",576,21.73399,42.82374,21.6661,42.72045,1011.453
"2025-03-27 20:16:14",577,21.78046,42.8925,21.69781,42.74334,1011.452
"2025-03-27 20:16:15",578,21.74964,42.86876,21.62169,42.75778,1011.504
"2025-03-27 20:16:16",579,21.75131,42.95684,21.65181,42.77736,1011.464
"2025-03-27 20:16:17",580,21.76232,42.80188,21.60804,42.80735,1011.482
"2025-03-27 20:16:18",581,21.78858,42.861,21.5596,42.81115,1011.447
"2025-03-27 20:16:19",582,21.75777,42.85209,21.53436,42.76382,1011.435
"2025-03-27 20:16:20",583,21.7601,42.83978,21.62558,42.6474,1011.493
"2025-03-27 20:16:21",584,21.82263,42.84642,21.67403,42.75932,1011.453
"2025-03-27 20:16:22",585,21.81158,42.85008,21.66971,42.78238,1011.45
"2025-03-27 20:16:23",586,21.7888,42.92853,21.6586,42.81919,1011.447
"2025-03-27 20:16:24",587,21.83074,42.94269,21.67595,42.77717,1011.459
"2025-03-27 20:16:25",588,21.80038,42.91166,21.67722,42.80747,1011.429
"2025-03-27 20:16:26",589,21.73265,43.05804,21.64444,42.78882,1011.431
"2025-03-27 20:16:27",590,21.76418,42.81742,21.68144,42.79488,1011.419
"2025-03-27 20:16:28",591,21.79401,42.81594,21.59701,42.82438,1011.478
"2025-03-27 20:16:29",592,21.78347,42.88004,21.5948,42.97509,1011.43
"2025-03-27 20:16:30",593,21.81853,42.87433,21.68568,42.72,1011.437
"2025-03-27 20:16:31",594,21.79404,42.85506,21.66784,42.76586,1011.428
"2025-03-27 20:16:32",595,21.81021,42.89045,21.6264,42.81742,1011.44
"2025-03-27 20:16:33",596,21.81303,42.86642,21.65117,42.79265,1011.419
"2025-03-27 20:16:34",597,21.843,42.90738,21.62486,42.74052,1011.414
"2025-03-27 20:16:35",598,21.97776,42.87499,21.6951,42.78025,1011.403
"2025-03-27 20:16:36",599,21.70931,42.9396,21.69756,42.77697,1011.454
"2025-03-27 20:16:37",600,21.72433,42.81548,21.65511,42.78912,1011.411
"2025-03-27 20:16:38",601,21.80064,42.7902,21.68287,42.77721,1011.421
"2025-03-27 20:16:39",602,21.75381,42.85094,21.60149,42.75378,1011.407
"2025-03-27 20:16:40",603,21.79779,42.83634,21.6212,42.98423,1011.42
"2025-03-27 20:16:41",604,21.79704,42.86465,21.63991,42.6926,1011.395
"2025-03-27 20:16:42",605,21.79688,42.84779,21.6534,42.78039,1011.412
"2025-03-27 20:16:43",606,21.81557,42.84697,21.6561,42.81475,1011.394
"2025-03-27 20:16:44",607,21.79327,42.81655,21.64503,42.81899,1011.451
"2025-03-27 20:16:45",608,21.80073,42.83203,21.65623,42.79024,1011.402
"2025-03-27 20:16:46",609,21.77459,42.84616,21.64305,42.77134,1011.419
"2025-03-27 20:16:47",610,21.78402,42.86033,21.63358,42.79588,1011.411
"2025-03-27 20:16:48",611,21.7777,42.86516,21.60384,42.74289,1011.41
"2025-03-27 20:16:49",612,21.74432,42.87138,21.62059,42.79728,1011.392
"2025-03-27 20:16:50",613,21.76126,42.88915,21.63901,42.77949,1011.398
"2025-03-27 20:16:51",614,21.7931,42.82041,21.62735,42.81028,1011.385
"2025-03-27 20:16:52",615,21.77376,42.78876,21.66953,42.79734,1011.382
"2025-03-27 20:16:53",616,21.72889,42.85467,21.64329,42.72548,1011.389
"2025-03-27 20:16:54",617,21.81354,42.84494,21.58436,42.80884,1011.404
"2025-03-27 20:16:55",618,21.81384,42.83487,21.62264,42.86073,1011.392
"2025-03-27 20:16:56",619,21.80228,42.82748,21.5931,42.71233,1011.4
"2025-03-27 20:16:57",620,21.77801,42.81466,21.63007,42.78202,1011.444
"2025-03-27 20:16:58",621,21.80418,42.8646,21.62408,42.74157,1011.39
"2025-03-27 20:16:59",622,21.77615,42.85373,21.61769,42.78114,1011.381
"2025-03-27 20:17:00",623,21.79885,42.88623,21.65515,42.7841,1011.398
"2025-03-27 20:17:01",624,21.73921,42.84277,21.60226,42.82412,1011.402
"2025-03-27 20:17:02",625,21.74694,42.8399,21.62654,42.81063,1011.394
"2025-03-27 20:17:03",626,21.68416,42.977,21.6182,42.83415,1011.405
"2025-03-27 20:17:04",627,21.70495,42.79207,21.67236,42.75722,1011.379
"2025-03-27 20:17:05",628,21.69636,42.77654,21.50084,42.84277,1011.384
"2025-03-27 20:17:06",629,21.80302,42.84748,21.54351,42.7781,1011.373
"2025-03-27 20:17:07",630,21.77339,42.87724,21.56332,42.78591,1011.378
"2025-03-27 20:17:08",631,21.80611,42.85026,21.59856,42.86679,1011.378
"2025-03-27 20:17:09",632,21.80047,42.84439,21.59395,42.82029,1011.379
"2025-03-27 20:17:10",633,21.76493,42.85746,21.63792,42.80501,1011.38
"2025-03-27 20:17:11",634,21.73772,42.83269,21.58041,42.81995,1011.43
"2025-03-27 20:17:12",635,21.78854,42.86687,21.5842,42.82293,1011.379
"2025-03-27 20:17:13",636,21.75655,42.83337,21.5825,42.84062,1011.382
"2025-03-27 20:17:14",637,21.79097,42.83147,21.57063,42.75763,1011.373
"2025-03-27 20:17:15",638,21.79702,42.90269,21.56914,42.75969,1011.368
"2025-03-27 20:17:16",639,21.76365,42.89819,21.58659,42.73843,1011.38
"2025-03-27 20:17:17",640,21.79405,42.86993,21.61318,42.75387,1011.383
"2025-03-27 20:17:18",641,21.77084,42.84682,21.62992,42.77224,1011.385
"2025-03-27 20:17:19",642,21.77436,42.79345,21.6191,42.87156,1011.449
"2025-03-27 20:17:20",643,21.739,42.83523,21.6131,42.8443,1011.386
"2025-03-27 20:17:21",644,21.79353,42.85868,21.54822,42.7719,1011.396
"2025-03-27 20:17:22",645,21.73762,42.84424,21.62363,42.85485,1011.382
"2025-03-27 20:17:23",646,21.76265,42.8487,21.59457,42.75561,1011.376
"2025-03-27 20:17:24",647,21.7571,42.83334,21.63054,42.82001,1011.39
"2025-03-27 20:17:25",648,21.80435,42.86605,21.60479,42.84264,1011.394
"2025-03-27 20:17:26",649,21.80017,42.87079,21.64346,42.80444,1011.391
"2025-03-27 20:17:27",650,21.79631,42.8656,21.63839,42.86082,1011.45
"2025-03-27 20:17:28",651,21.75605,42.83533,21.62749,42.86928,1011.392
"2025-03-27 20:17:29",652,21.74836,42.84011,21.62062,42.89198,1011.394
"2025-03-27 20:17:30",653,21.77913,42.87868,21.66324,42.86514,1011.389
"2025-03-27 20:17:31",654,21.76784,42.91636,21.65126,42.90272,1011.385
"2025-03-27 20:17:32",655,21.75993,42.96098,21.67443,42.85789,1011.4
"2025-03-27 20:17:33",656,21.7993,42.88527,21.58579,42.85186,1011.401
