   1.0000000e+00	  -1.8563694e-01	  -5.2578663e-01	   1.5154028e-01	   2.4817649e+01	
   2.0000000e+00	  -2.0011250e-01	  -5.5748688e-01	   1.1096190e-01	   2.4860648e+01	
   3.0000000e+00	  -5.7330063e-01	  -1.1830741e+00	  -2.0642094e-02	   2.4882254e+01	
   4.0000000e+00	  -6.2479218e-01	  -1.2665119e+00	   2.7763071e-01	   2.4887220e+01	
   5.0000000e+00	   9.1147697e-02	  -4.3306990e-01	   4.0507650e-01	   2.4847034e+01	
   6.0000000e+00	  -3.4668625e-01	  -7.0887611e-01	   3.4230270e-01	   2.4840035e+01	
   7.0000000e+00	  -3.6836590e-01	  -4.7006409e-01	   3.3472958e-01	   2.4825639e+01	
   8.0000000e+00	  -3.1980428e-02	  -4.6331575e-01	   9.4749926e-02	   2.4817236e+01	
   9.0000000e+00	  -2.8607053e-01	  -5.9727131e-01	   1.6830569e-01	   2.4829338e+01	
   1.0000000e+01	  -4.6582345e-01	  -1.0781249e+00	   2.3697567e-01	   2.4858454e+01	
   1.1000000e+01	  -4.3912298e-01	  -1.3128655e+00	   1.9214287e-01	   2.4897893e+01	
   1.2000000e+01	  -1.4012135e-01	  -3.3227759e-01	   5.6701853e-02	   2.4935448e+01	
   1.3000000e+01	  -6.9812307e-01	  -1.1450653e+00	   1.6335040e-01	   2.4920306e+01	
   1.4000000e+01	  -4.1271811e-01	  -9.9302358e-01	   1.1899643e-01	   2.4878714e+01	
   1.5000000e+01	  -5.3242180e-01	  -1.1571588e+00	   1.0200920e-01	   2.4847991e+01	
   1.6000000e+01	  -4.3392756e-02	  -7.6857271e-01	   1.5072469e-01	   2.4838705e+01	
   1.7000000e+01	  -3.1755572e-01	  -4.9711704e-01	   2.9208021e-01	   2.4831379e+01	
   1.8000000e+01	  -2.1461249e-01	  -4.9870634e-01	   2.5431385e-01	   2.4752170e+01	
   1.9000000e+01	   2.1721973e-01	  -9.1097644e-02	   1.8591117e-01	   2.4796150e+01	
   2.0000000e+01	   2.7982502e-01	   3.6179541e-02	  -1.4484025e-01	   2.4927969e+01	
   2.1000000e+01	   1.3848896e-01	   3.7765789e-02	  -4.2709926e-02	   2.4897117e+01	
   2.2000000e+01	   7.6905531e-02	  -1.2835445e-01	  -9.8075870e-03	   2.4922590e+01	
   2.3000000e+01	   2.1553516e-02	  -5.6923106e-02	  -1.7934132e-02	   2.5047071e+01	
   2.4000000e+01	   8.0307950e-03	  -6.8570899e-02	  -2.4042894e-02	   2.5111959e+01	
   2.5000000e+01	  -6.6276739e-02	  -9.5048332e-02	  -3.8797386e-03	   2.4918531e+01	
   2.6000000e+01	  -6.6177083e-02	  -1.1686192e-01	  -6.4671707e-02	   2.4911404e+01	
   2.7000000e+01	   7.0796682e-02	  -1.5005571e-01	   5.3706170e-03	   2.4910162e+01	
   2.8000000e+01	   4.1480924e-02	  -1.7243949e-01	  -2.1577263e-02	   2.4941338e+01	
   2.9000000e+01	   7.5465781e-02	   1.1387730e-02	  -1.7271042e-03	   2.4860508e+01	
   3.0000000e+01	   9.1975782e-02	   2.2517777e-02	  -1.9442272e-02	   2.4805188e+01	
   3.1000000e+01	   6.2623503e-02	  -3.3101367e-02	  -4.7301006e-02	   2.4815924e+01	
   3.2000000e+01	   1.0664482e-01	  -2.8366470e-02	  -7.5123024e-02	   2.4802798e+01	
   3.3000000e+01	   1.2281609e-01	  -4.1125106e-02	  -3.8845538e-02	   2.4832903e+01	
   3.4000000e+01	   1.2879562e-01	  -4.6835234e-02	   6.9333068e-03	   2.4947227e+01	
   3.5000000e+01	   1.3689089e-01	  -7.4557685e-02	   9.8570827e-03	   2.4961093e+01	
   3.6000000e+01	   1.1810569e-01	  -5.5539035e-02	   2.7441503e-02	   2.4862027e+01	
   3.7000000e+01	   1.1706973e-01	  -3.1474209e-02	   2.4846648e-02	   2.4877905e+01	
   3.8000000e+01	   1.1903333e-01	  -3.5086728e-02	   2.7816391e-02	   2.4875433e+01	
   3.9000000e+01	   1.1736860e-01	  -2.7192497e-02	   3.9360810e-02	   2.4829774e+01	
   4.0000000e+01	   1.0027962e-01	  -5.6983853e-02	   3.6302660e-02	   2.4797530e+01	
   4.1000000e+01	   9.6889691e-02	  -5.1572037e-02	   3.8122654e-02	   2.4842110e+01	
   4.2000000e+01	   1.0155420e-01	  -3.4582138e-02	   5.6996536e-02	   2.4805187e+01	
   4.3000000e+01	   8.7769896e-02	  -5.9915829e-02	   1.6928101e-02	   2.4819097e+01	
   4.4000000e+01	   9.3215655e-02	  -5.3808022e-02	   1.1329556e-02	   2.4821701e+01	
   4.5000000e+01	   9.3797396e-02	  -4.6301269e-02	   2.5809193e-02	   2.4831631e+01	
   4.6000000e+01	   8.8988399e-02	  -3.1616687e-02	   3.1198788e-02	   2.4759887e+01	
   4.7000000e+01	   8.5459520e-02	  -3.7996196e-02	   2.4974441e-02	   2.4755887e+01	
   4.8000000e+01	   9.0274907e-02	  -2.6948165e-02	   4.4010927e-02	   2.4668299e+01	
   4.9000000e+01	   1.0146208e-01	  -1.7617320e-02	   3.8602544e-02	   2.4643807e+01	
   5.0000000e+01	   1.0289098e-01	  -2.1349812e-02	   2.2810079e-02	   2.4695716e+01	
   5.1000000e+01	   1.0132027e-01	  -4.2155550e-02	   2.4833966e-02	   2.4697466e+01	
   5.2000000e+01	   1.1501551e-01	  -3.1263543e-02	   3.4665872e-02	   2.4659267e+01	
   5.3000000e+01	   1.1240388e-01	  -5.4514409e-02	   5.1904870e-02	   2.4649235e+01	
   5.4000000e+01	   8.7587069e-02	  -5.6019974e-02	   4.2638397e-02	   2.4628028e+01	
   5.5000000e+01	   8.3379554e-02	  -1.5970897e-02	   4.0145301e-02	   2.4546425e+01	
   5.6000000e+01	   8.3515072e-02	   2.1320630e-02	   4.0520859e-02	   2.4453032e+01	
   5.7000000e+01	   9.4876386e-02	  -1.3253403e-02	   5.9929084e-02	   2.4446456e+01	
   5.8000000e+01	   1.4808646e-01	   4.9114703e-02	   8.1266211e-02	   2.4551854e+01	
   5.9000000e+01	   1.5509826e-01	   6.3575460e-02	   6.8745611e-02	   2.4584690e+01	
   6.0000000e+01	   1.7811947e-01	   8.4462734e-02	   4.0695381e-02	   2.4631523e+01	
   6.1000000e+01	   2.0858212e-01	   3.3906936e-02	  -1.2287709e-02	   2.4763357e+01	
   6.2000000e+01	   2.1560441e-01	   6.8531037e-03	  -1.4142361e-01	   2.4871927e+01	
   6.3000000e+01	   1.3900394e-01	  -2.2389221e-02	  -1.4412003e-01	   2.4887964e+01	
   6.4000000e+01	   7.4441624e-02	  -1.3129522e-02	  -1.7854490e-01	   2.4908570e+01	
   6.5000000e+01	   3.4811690e-02	  -2.1122646e-02	  -1.7504654e-01	   2.4880640e+01	
   6.6000000e+01	  -4.0782929e-02	  -2.7453614e-02	  -1.2592239e-01	   2.4824626e+01	
   6.7000000e+01	  -6.1338521e-02	  -2.3967075e-02	  -9.9843887e-02	   2.4768035e+01	
   6.8000000e+01	  -2.9415989e-02	  -4.1712283e-02	  -9.7894762e-02	   2.4832404e+01	
   6.9000000e+01	  -4.1130448e-02	   3.2359119e-03	  -9.4737917e-02	   2.4915050e+01	
   7.0000000e+01	   2.9872131e-02	  -1.2655831e-02	  -9.1052532e-02	   2.5008353e+01	
   7.1000000e+01	   2.7435397e-02	  -2.0363808e-02	  -7.5086595e-02	   2.5056887e+01	
   7.2000000e+01	   1.1350918e-02	  -2.7082538e-02	  -3.7650299e-02	   2.5018172e+01	
   7.3000000e+01	   1.8588448e-02	  -2.4947072e-02	  -4.3107606e-02	   2.5060373e+01	
   7.4000000e+01	   4.7010417e-03	   4.1036623e-04	  -1.1886788e-02	   2.5073650e+01	
   7.5000000e+01	   1.8655492e-02	   4.0076065e-02	   7.7076813e-02	   2.5071127e+01	
   7.6000000e+01	   1.7177276e-01	   1.0020361e-01	   1.4543523e-01	   2.5044663e+01	
   7.7000000e+01	   7.8544525e-02	   1.9330959e-01	   6.8343190e-03	   2.5071794e+01	
   7.8000000e+01	   8.5005290e-02	   8.7855623e-02	   1.1662960e-02	   2.5059292e+01	
   7.9000000e+01	   1.1960297e-01	   4.7319792e-02	  -1.9798278e-02	   2.4977396e+01	
   8.0000000e+01	   1.3798513e-01	   2.8179645e-02	  -2.9317188e-02	   2.4941341e+01	
   8.1000000e+01	   1.0984698e-01	  -2.1953587e-03	   1.7737198e-02	   2.4943583e+01	
   8.2000000e+01	   1.1246728e-01	  -1.0032940e-02	   1.1679744e-02	   2.4886702e+01	
   8.3000000e+01	   1.0728149e-01	  -4.7739038e-03	   1.2954425e-02	   2.4921223e+01	
   8.4000000e+01	   9.6133613e-02	   4.2490100e-02	   4.9766539e-03	   2.4942638e+01	
   8.5000000e+01	   1.0192499e-01	   4.6229363e-02	   4.9721240e-02	   2.4914717e+01	
   8.6000000e+01	   1.1258098e-01	   6.3370799e-02	   5.2951241e-02	   2.4877741e+01	
   8.7000000e+01	   1.0630264e-01	   5.1719856e-02	   3.3681393e-02	   2.4893729e+01	
   8.8000000e+01	   9.8258114e-02	   3.8091566e-02	   1.9117450e-02	   2.4911001e+01	
   8.9000000e+01	   9.0553665e-02	   3.6736870e-02	   1.0711288e-02	   2.4882862e+01	
   9.0000000e+01	   7.4054337e-02	   3.1675720e-02	  -4.4568066e-03	   2.4891725e+01	
   9.1000000e+01	   7.4566365e-02	   2.4601174e-02	  -1.8126296e-02	   2.4896231e+01	
   9.2000000e+01	   7.5028516e-02	   7.5150488e-03	  -2.6730251e-02	   2.4911480e+01	
   9.3000000e+01	   6.8060970e-02	   1.2610150e-02	  -3.5996725e-02	   2.4913280e+01	
   9.4000000e+01	   5.0878430e-02	   1.4313698e-02	  -3.4045791e-02	   2.4908653e+01	
   9.5000000e+01	   4.8714352e-02	   1.1812116e-02	  -3.2893085e-02	   2.4926184e+01	
   9.6000000e+01	   4.6576213e-02	   1.4851856e-02	  -3.3378983e-02	   2.4870307e+01	
   9.7000000e+01	   4.3020724e-02	   2.0622443e-02	  -3.4390164e-02	   2.4854126e+01	
   9.8000000e+01	   4.2810249e-02	   2.0812225e-02	  -3.4061050e-02	   2.4846569e+01	
   9.9000000e+01	   3.3433532e-02	   2.0528603e-02	  -3.2343102e-02	   2.4844648e+01	
   1.0000000e+02	   1.9374847e-02	   3.1732749e-02	  -2.3995781e-02	   2.4829676e+01	
   1.0100000e+02	   2.0441341e-02	   2.6780509e-02	  -1.8523311e-02	   2.4840706e+01	
   1.0200000e+02	   1.6762828e-02	  -1.2037753e-02	  -3.1776810e-02	   2.4838701e+01	
   1.0300000e+02	   4.2211532e-02	  -7.1868909e-04	  -3.8980007e-02	   2.4846859e+01	
   1.0400000e+02	   2.7159118e-02	   2.3142148e-02	  -2.2355556e-02	   2.4839526e+01	
   1.0500000e+02	   1.4381218e-02	   3.2086563e-02	  -1.7589856e-02	   2.4834353e+01	
   1.0600000e+02	   4.9329757e-03	   2.6152610e-02	  -1.2408257e-02	   2.4818569e+01	
   1.0700000e+02	   4.5342444e-03	   2.1462154e-02	  -1.1685658e-02	   2.4821255e+01	
   1.0800000e+02	   9.7968110e-03	   2.4248123e-02	  -8.0821989e-03	   2.4822403e+01	
   1.0900000e+02	   1.0679245e-02	   3.0084706e-02	  -6.2302594e-03	   2.4824362e+01	
   1.1000000e+02	   1.5063287e-02	   3.6597444e-02	  -4.6626086e-03	   2.4831271e+01	
   1.1100000e+02	   2.2452640e-02	   4.2209625e-02	   2.0849228e-03	   2.4839511e+01	
   1.1200000e+02	   3.1529712e-02	   4.4526004e-02	   3.9472580e-03	   2.4889928e+01	
   1.1300000e+02	   3.4956265e-02	   4.3675518e-02	   4.0222167e-03	   2.4908336e+01	
   1.1400000e+02	   3.3434009e-02	   4.1501045e-02	   1.8386841e-04	   2.4917378e+01	
   1.1500000e+02	   2.8094292e-02	   3.4684943e-02	  -1.8188478e-03	   2.4907270e+01	
   1.1600000e+02	   3.1974507e-02	   3.1484412e-02	  -7.2893141e-03	   2.4887571e+01	
   1.1700000e+02	   2.7434634e-02	   3.2662201e-02	  -1.7576218e-03	   2.4904847e+01	
   1.1800000e+02	   2.3826027e-02	   3.1163025e-02	  -3.0101776e-03	   2.4918286e+01	
   1.1900000e+02	   2.3565388e-02	   3.1010627e-02	  -2.1523475e-03	   2.4946984e+01	
   1.2000000e+02	   2.2285653e-02	   3.3288384e-02	  -1.4046668e-03	   2.4962022e+01	
   1.2100000e+02	   2.4451161e-02	   3.6272812e-02	  -2.2344590e-04	   2.4966142e+01	
   1.2200000e+02	   6.0825343e-03	   4.9743270e-02	   2.7230168e-02	   2.4929723e+01	
   1.2300000e+02	   4.0444851e-02	   7.0802212e-02	   4.3532562e-02	   2.4851334e+01	
   1.2400000e+02	   6.1209010e-02	   4.4794296e-04	   1.0395241e-02	   2.4827474e+01	
   1.2500000e+02	   7.1363162e-02	  -5.1553605e-01	   3.3140944e-02	   2.4922569e+01	
   1.2600000e+02	   3.0253067e-01	  -1.3304707e+00	   5.2044831e-01	   2.5004345e+01	
   1.2700000e+02	   1.1888629e-01	  -1.9651968e+00	   2.7130260e-01	   2.4984767e+01	
