   1.0000000e+01	   6.2531958e-02	   5.0409632e-02	   6.5929727e-02	   2.4302608e+01	
   2.0000000e+01	   4.7916517e-02	   3.2390976e-02	   1.8429670e-02	   2.4225154e+01	
   3.0000000e+01	   4.3393068e-02	   3.6993408e-02	   4.8870269e-02	   2.4374823e+01	
   4.0000000e+01	   3.4116955e-02	   5.9160739e-02	   8.6400975e-02	   2.4526038e+01	
   5.0000000e+01	   4.2039051e-02	   4.5924721e-02	   6.3510486e-02	   2.4561723e+01	
   6.0000000e+01	   8.4675168e-02	   7.6633366e-02	   6.3281612e-02	   2.4502123e+01	
   7.0000000e+01	   1.1464062e-01	   1.0630016e-01	   8.0302190e-02	   2.4594229e+01	
   8.0000000e+01	   5.1454658e-02	   4.9591427e-02	   9.0522574e-02	   2.4952678e+01	
   9.0000000e+01	   4.8293676e-02	   2.4888209e-02	   1.2959182e-01	   2.5236179e+01	
   1.0000000e+02	   5.9210654e-02	   5.1832753e-02	   1.2495428e-01	   2.5159841e+01	
   1.1000000e+02	   4.0388985e-02	   4.9688958e-02	   9.4182816e-02	   2.5124380e+01	
   1.2000000e+02	   5.8049249e-02	   4.3669338e-02	   4.5126275e-02	   2.4688600e+01	
   1.3000000e+02	   4.2938262e-02	   5.2762469e-02	   7.5308018e-02	   2.5057856e+01	
   1.4000000e+02	   7.2176864e-02	   3.9085885e-02	   1.1708140e-01	   2.5543883e+01	
   1.5000000e+02	   1.0107431e-01	   7.4880713e-02	   1.8486608e-01	   2.5856113e+01	
   1.6000000e+02	   1.0150527e-01	   6.0998764e-02	   2.0836452e-01	   2.6212738e+01	
   1.7000000e+02	   6.3281623e-02	   2.8586082e-02	   1.6355580e-01	   2.5794186e+01	
   1.8000000e+02	   6.2884178e-02	   2.7271976e-02	   1.5962659e-01	   2.6061370e+01	
   1.9000000e+02	   5.4513549e-02	   1.4775904e-02	   1.5382482e-01	   2.6014267e+01	
   2.0000000e+02	   8.7082291e-02	   2.2562104e-02	   1.2607414e-01	   2.5718280e+01	
   2.1000000e+02	   3.9708330e-02	   2.3641556e-02	   1.7575488e-01	   2.6331406e+01	
   2.2000000e+02	   4.7849588e-02	   2.0421476e-02	   2.0542323e-01	   2.6525332e+01	
   2.3000000e+02	   6.3480666e-02	   2.0501499e-02	   2.5548467e-01	   2.6776697e+01	
   2.4000000e+02	   7.9327162e-02	   6.2469528e-02	   2.7628489e-01	   2.6967430e+01	
   2.5000000e+02	   1.1837958e-01	   2.6157789e-02	   1.5932882e-01	   2.6000307e+01	
   2.6000000e+02	   9.1487312e-02	   3.8899120e-03	   1.1457944e-01	   2.5728483e+01	
   2.7000000e+02	   7.0797424e-02	   2.8289501e-02	   1.8976779e-01	   2.6682323e+01	
   2.8000000e+02	   8.2034406e-02	   3.9064784e-03	   1.7918103e-01	   2.6489746e+01	
   2.9000000e+02	   7.0421277e-02	   1.2067602e-02	   1.2954409e-01	   2.6029057e+01	
   3.0000000e+02	   7.2113907e-02	   5.9734626e-03	   1.5318341e-01	   2.6503285e+01	
   3.1000000e+02	   8.5399493e-02	  -6.7908580e-03	   1.9930533e-01	   2.6931093e+01	
   3.2000000e+02	   7.6763629e-02	   4.2887874e-03	   1.7969234e-01	   2.6515017e+01	
   3.3000000e+02	   9.4065942e-02	   7.3194562e-02	   3.1023109e-01	   2.7938847e+01	
   3.4000000e+02	   8.9544151e-02	   4.7135752e-02	   2.9603954e-01	   2.7685696e+01	
   3.5000000e+02	   9.0748128e-02	   2.2998763e-02	   2.3007504e-01	   2.7178009e+01	
   3.6000000e+02	   7.5167685e-02	   1.4571334e-02	   2.3245881e-01	   2.7666764e+01	
   3.7000000e+02	   5.9257126e-02	   1.3981580e-02	   2.3671449e-01	   2.7425799e+01	
   3.8000000e+02	   7.0142468e-02	  -4.4452657e-03	   2.7237307e-01	   2.8109920e+01	
   3.9000000e+02	   4.9789742e-02	   7.5544458e-03	   2.7477224e-01	   2.8042337e+01	
   4.0000000e+02	   6.1274986e-02	  -4.6076689e-03	   2.7447761e-01	   2.8428450e+01	
   4.1000000e+02	   9.7103950e-02	  -5.2336332e-03	   2.7506980e-01	   2.7949086e+01	
   4.2000000e+02	   1.1458566e-01	   4.7530012e-02	   3.1222531e-01	   2.8115560e+01	
   4.3000000e+02	   8.1976645e-02	   5.4576023e-03	   3.0536120e-01	   2.8424687e+01	
   4.4000000e+02	   6.6403637e-02	  -5.6068680e-03	   3.2269457e-01	   2.9230671e+01	
   4.5000000e+02	   1.9206772e-02	  -7.8173066e-03	   3.3881132e-01	   2.9233583e+01	
   4.6000000e+02	   1.0848560e-02	   1.5894690e-02	   3.5603533e-01	   2.9381335e+01	
   4.7000000e+02	   5.3771391e-02	   2.1370316e-02	   3.0017726e-01	   2.8803133e+01	
   4.8000000e+02	   3.8328675e-02	   3.1840858e-02	   3.1533245e-01	   2.8960351e+01	
   4.9000000e+02	   5.9817970e-02	   2.9250814e-02	   3.6965906e-01	   2.9660219e+01	
   5.0000000e+02	   7.1261608e-02	   5.3253488e-02	   4.0170585e-01	   2.9561290e+01	
   5.1000000e+02	   5.1849545e-02	   3.8992454e-02	   3.3807274e-01	   2.9223198e+01	
   5.2000000e+02	   5.1735381e-02	  -8.8228244e-04	   3.4144927e-01	   2.9337521e+01	
   5.3000000e+02	   3.7431812e-02	   6.2576104e-02	   2.7099706e-01	   2.8736678e+01	
   5.4000000e+02	   5.8739787e-02	   2.1651906e-02	   2.9949107e-01	   2.8617160e+01	
   5.5000000e+02	   6.3744278e-02	   3.1299436e-02	   2.7991882e-01	   2.8412383e+01	
   5.6000000e+02	   3.9360578e-02	   1.0791378e-02	   3.3026666e-01	   2.9154997e+01	
   5.7000000e+02	   5.4484006e-02	   6.1241197e-02	   3.7497147e-01	   2.9614356e+01	
   5.8000000e+02	   1.1006272e-01	   3.0514630e-02	   3.9450492e-01	   2.9800787e+01	
   5.9000000e+02	   4.6196614e-02	   1.5155849e-02	   3.8766639e-01	   3.0354710e+01	
   6.0000000e+02	   2.8107958e-02	   3.7404406e-02	   3.5134302e-01	   2.9757284e+01	
   6.1000000e+02	   3.3022653e-02	   3.7947130e-02	   3.3657833e-01	   2.9678244e+01	
   6.2000000e+02	   5.7574375e-02	   3.7901938e-02	   2.8449818e-01	   2.8810689e+01	
   6.3000000e+02	   5.0155690e-02	   2.7313967e-02	   2.7832719e-01	   2.9098923e+01	
   6.4000000e+02	   6.1343706e-02	   1.5051956e-02	   2.9227640e-01	   2.8876441e+01	
   6.5000000e+02	   1.0292333e-01	   6.4748774e-02	   3.3862361e-01	   2.9471053e+01	
   6.6000000e+02	   1.1723501e-01	   4.6355602e-02	   3.3959287e-01	   2.9914877e+01	
   6.7000000e+02	   5.0205581e-02	   3.6687573e-02	   3.1377169e-01	   2.9406425e+01	
   6.8000000e+02	   7.3419675e-02	   6.6583334e-03	   2.9801967e-01	   2.9316509e+01	
   6.9000000e+02	   8.0613977e-02	  -5.9599999e-03	   2.7827275e-01	   2.9274770e+01	
   7.0000000e+02	   9.2419082e-02	  -2.3845644e-04	   2.6372091e-01	   2.8985795e+01	
   7.1000000e+02	   5.9649698e-02	   2.5884039e-02	   2.8786242e-01	   2.9285136e+01	
   7.2000000e+02	   7.9317035e-02	   2.7262182e-02	   3.6453282e-01	   3.0390250e+01	
   7.3000000e+02	   1.3766267e-01	   7.2770280e-02	   3.5888827e-01	   3.0001649e+01	
   7.4000000e+02	   8.5501060e-02	   3.1586351e-02	   3.0653705e-01	   2.9739582e+01	
   7.5000000e+02	   8.0460823e-02	  -4.8544803e-03	   2.9121804e-01	   2.9019354e+01	
   7.6000000e+02	   8.0499133e-02	   8.0670253e-03	   3.0035611e-01	   2.9290271e+01	
   7.7000000e+02	   7.8892376e-02	   5.3822608e-03	   3.1931260e-01	   2.9421163e+01	
   7.8000000e+02	   5.5013218e-02	   1.4218132e-02	   3.3764115e-01	   3.0139741e+01	
   7.9000000e+02	   9.8150015e-02	  -1.4648581e-02	   3.0213976e-01	   2.9592120e+01	
   8.0000000e+02	   1.1678489e-01	   4.8266992e-02	   3.2329074e-01	   2.9785815e+01	
   8.1000000e+02	   1.3210983e-01	   5.5298090e-02	   3.3742449e-01	   2.9532001e+01	
   8.2000000e+02	   1.1436506e-01	  -7.3722085e-03	   2.6023019e-01	   2.9252664e+01	
   8.3000000e+02	   9.0067561e-02	  -3.2933724e-03	   3.0235764e-01	   2.9551065e+01	
   8.4000000e+02	   6.2064313e-02	   1.7701513e-02	   3.2970614e-01	   3.0130005e+01	
   8.5000000e+02	   7.4999551e-02	   1.8764458e-02	   3.1638207e-01	   3.0021650e+01	
   8.6000000e+02	   9.8252009e-02	   6.5539171e-03	   2.6381120e-01	   2.9231435e+01	
   8.7000000e+02	   9.1000004e-02	   2.4089070e-02	   2.9647579e-01	   2.9869892e+01	
   8.8000000e+02	   1.2529336e-01	   5.4571999e-02	   3.4224425e-01	   2.9776478e+01	
   8.9000000e+02	   1.0626049e-01	   3.1014595e-02	   3.5780297e-01	   3.0201432e+01	
   9.0000000e+02	   8.3805837e-02	   2.4656200e-02	   3.2933735e-01	   3.0099105e+01	
